0.4,5.166258298
0.8,7.741220146
2,12.46663312
2.2,11.01435227
2.5,21.49379745
3,28.71657189
3.4,45.84942592
3.7,21.50810505
4.1,20.21847748
4.8,95.42756762
5.6,61.20252268
5.7,151.655325
6.8,185.2929874
8.9,738.5283669
10,1495.456835
