0.1,0.747539297
0.2,0.681705352
0.5,1.564011027
0.75,1.657486774
1,1.959931637
1.2,1.914525726
1.5,2.50495408
1.75,2.638418551
2,2.649976201
2.2,2.698567689
2.5,3.263305723
3,3.412418227
3.4,3.379845173
3.7,3.8062233
4.1,4.057368443
4.8,4.033844039
5.6,4.556860764
5.7,4.723660207
6.8,5.125983367
