0.4,0.481746504
0.8,2.3888994
2,19.8353232
3,50.60694136
6,250.9512595
9,640.2656285
10,816.6951779
14,1776.706756
25,6781.119712
46,27735.15406
72,78072.49492
105,186641.0943
